uuid,cid,cmdLine,count,importedLibraries,iteration,localPrincipalUuid,parentSubjectUuid,privilegeLevel,properties,startTimestampNanos,subjectType,unitId
00000000-0000-0000-0000-00000bebc200,0,swapper/0,,,,00000000-0000-0000-0000-000000002710,00000000-0000-0000-0000-00000bebc200,,Map(username -> bbn| group -> | cred -> 1002/1002/1002/1002/1002/1002/1002/1002),1494261971351454000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc506,3915,/usr/bin/basename,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc505,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535200154000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc507,3915,/usr/bin/basename,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc507,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535200156000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc508,3916,/bin/dash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc505,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535209093000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc509,3917,/usr/bin/dirname,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc508,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535209390000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc50a,3917,/usr/bin/dirname,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc50a,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535209393000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc50b,3918,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535226268000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc50c,3919,/usr/bin/dircolors,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc50b,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535226285000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc50d,3919,/usr/bin/dircolors,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc50d,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535226288000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc50e,3920,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535246734000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc50f,3921,/bin/uname,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc50e,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535246768000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc510,3921,/bin/uname,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc510,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535246774000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc511,3922,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535275136000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc512,3924,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc511,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535275612000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc513,3923,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc511,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535275976000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc514,3923,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc514,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535275978000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc515,3925,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535315448000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc516,3926,/bin/ls,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc515,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535315466000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc517,3926,/bin/ls,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc517,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535315469000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc518,3927,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535362496000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc519,3928,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535372565000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc51a,3929,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc519,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535372570000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc51b,3929,/bin/uname,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc51b,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535372762000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc51c,3930,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535389721000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc51d,3932,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc51c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535390189000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc51e,3932,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc51e,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535390191000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc51f,3931,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc51c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535390401000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc520,3933,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535400556000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc521,3935,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc520,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535401029000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc522,3935,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc522,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535401031000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc523,3934,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc520,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535401250000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc524,3936,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535411221000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc525,3938,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc524,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535411851000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc526,3938,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc526,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535411853000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc527,3937,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc524,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535412111000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc528,3939,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535422205000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc529,3941,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc528,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535422664000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc52a,3941,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc52a,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535422667000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc52b,3940,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc528,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535422906000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc52c,3942,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535432845000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc52d,3944,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc52c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535433354000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc52e,3944,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc52e,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535433356000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc52f,3943,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc52c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535433552000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc530,3945,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535443520000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc531,3947,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc530,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535444319000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc532,3947,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc532,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535444322000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc533,3946,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc530,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535444560000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc534,3948,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535454337000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc535,3950,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc534,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535454870000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc536,3950,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc536,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535454872000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc537,3949,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc534,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535455118000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc538,3951,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535467731000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc539,3953,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc538,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535468221000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc53a,3953,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc53a,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535468223000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc53b,3952,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc538,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535468419000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc53c,3954,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535479201000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc53d,3956,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc53c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535479746000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc53e,3956,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc53e,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535479749000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc53f,3955,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc53c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535480001000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc540,3957,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535490054000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc541,3959,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc540,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535490603000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc542,3959,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc542,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535490606000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc543,3958,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc540,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535490822000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc544,3960,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535500770000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc545,3962,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc544,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535501287000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc546,3962,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc546,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535501288000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc547,3961,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc544,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535501504000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc548,3963,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535512273000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc549,3965,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc548,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535512751000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc54a,3965,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc54a,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535512753000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc54b,3964,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc548,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535512943000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc54c,3966,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535553255000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc54d,3970,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc54c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535554035000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc54e,3970,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc54e,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535554039000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc54f,3969,/usr/bin/sort,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc54c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535554373000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc550,3969,/usr/bin/sort,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc550,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535554375000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc551,3968,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc54c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535554662000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc552,3968,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc552,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535554664000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc553,3967,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc54c,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535555301000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc554,3971,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535573049000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc555,3975,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc554,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535573886000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc556,3975,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc556,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535573888000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc557,3974,/usr/bin/sort,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc554,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535574190000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc558,3974,/usr/bin/sort,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc558,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535574192000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc559,3973,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc554,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535574451000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc55a,3973,/bin/sed,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc55a,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535574454000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc55b,3972,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc554,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267535575164000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc55c,3976,/bin/bash,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc4ff,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267538664362000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc55d,3976,/bin/ls,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc55d,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267538664896000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc55e,3977,/home/steve/ff20/firefox/firefox,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc2c1,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267555702694000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc55f,3978,/usr/bin/python2.7,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc24d,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267592558391000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc560,3979,/usr/bin/python2.7,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc24d,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267652562890000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc561,3980,/home/steve/ff20/firefox/firefox,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc2c1,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267686350791000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc562,3981,/usr/bin/python2.7,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc24d,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267712573723000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc563,3982,/usr/bin/python2.7,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc24d,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267772559184000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc564,3984,/usr/bin/python2.7,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc24d,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267832556329000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc565,3983,/home/steve/ff20/firefox/firefox,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc2c1,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267855527126000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc566,3985,/home/steve/ff20/firefox/firefox,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc2c1,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267855782531000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc567,3986,/home/steve/ff20/firefox/firefox,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc2c1,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267878341533000,SUBJECT_PROCESS,
00000000-0000-0000-0000-00000bebc568,3987,/usr/bin/python2.7,,,,00000000-0000-0000-0000-000000002712,00000000-0000-0000-0000-00000bebc24d,,Map(username -> steve| group -> | cred -> 1004/1004/1004/1004/1004/1004/1004/1004),1494267892578901000,SUBJECT_PROCESS,
